Date-hour,Month,Day,Hour,G(h),Temperature
20130729-0700,07,29,07,32,16.8
20130729-0800,07,29,08,515,19.57
20130729-0900,07,29,09,691,21.59
20130729-1000,07,29,10,837,23.4
20130729-1100,07,29,11,93,25.6
20130729-1200,07,29,12,972,26.56
20130729-1300,07,29,13,954,27.86
20130729-1400,07,29,14,893,28.85
20130729-1500,07,29,15,758,29.51
20130729-1600,07,29,16,592,29.78
20130729-1700,07,29,17,398,29.6
20130729-1800,07,29,18,198,29.3
20130729-1900,07,29,19,24,28.11
20130729-2000,07,29,20,0,25.85
20130729-2100,07,29,21,0,24.62
20130729-2200,07,29,22,0,23.43
20130729-2300,07,29,23,0,20.9
20130730-0000,07,30,00,0,18.99
20130730-0100,07,30,01,0,17.59
20130730-0200,07,30,02,0,16.52
20130730-0300,07,30,03,0,15.68
20130730-0400,07,30,04,0,15.9
20130730-0500,07,30,05,0,14.53
20130730-0600,07,30,06,122,14.64
20130730-0700,07,30,07,319,18.3
20130730-0800,07,30,08,515,23.5
20130730-0900,07,30,09,698,26.36
20130730-1000,07,30,10,842,28.91
20130730-1100,07,30,11,935,30.67
20130730-1200,07,30,12,972,32.3
20130730-1300,07,30,13,965,33.4
20130730-1400,07,30,14,898,33.81
20130730-1500,07,30,15,767,34.25
20130730-1600,07,30,16,595,34.32
20130730-1700,07,30,17,402,34.11
20130730-1800,07,30,18,198,33.52
20130730-1900,07,30,19,23,31.95
20130730-2000,07,30,20,0,29.57
20130730-2100,07,30,21,0,27.75
20130730-2200,07,30,22,0,26.26
20130730-2300,07,30,23,0,24.9
20130731-0000,07,31,00,0,23.73
20130731-0100,07,31,01,0,22.35
20130731-0200,07,31,02,0,21.4
20130731-0300,07,31,03,0,19.88
20130731-0400,07,31,04,0,18.93
20130731-0500,07,31,05,0,18.32
20130731-0600,07,31,06,114,18.18
20130731-0700,07,31,07,31,21.4
20130731-0800,07,31,08,506,25.56
20130731-0900,07,31,09,688,28.49
20130731-1000,07,31,10,83,30.8
20130731-1100,07,31,11,923,32.67
20130731-1200,07,31,12,959,34.12
20130731-1300,07,31,13,952,35.24
20130731-1400,07,31,14,88,36
20130731-1500,07,31,15,751,36.42
20130731-1600,07,31,16,581,36.19
20130731-1700,07,31,17,384,34.9
20130731-1800,07,31,18,182,33.62
20130731-1900,07,31,19,18,32.33
20130731-2000,07,31,20,0,31.4
20130731-2100,07,31,21,0,29.75
20130731-2200,07,31,22,0,28.47
20130731-2300,07,31,23,0,27.18
20110801-0000,08,01,00,0,25.89
20110801-0100,08,01,01,0,24.6
20110801-0200,08,01,02,0,23.31
20110801-0300,08,01,03,0,22.3
20110801-0400,08,01,04,0,20.74
20110801-0500,08,01,05,0,19.45
20110801-0600,08,01,06,101,18.16
20110801-0700,08,01,07,278,16.88
20110801-0800,08,01,08,45,26.1
20110801-0900,08,01,09,669,28.43
20110801-1000,08,01,10,642,30.25
20110801-1100,08,01,11,739,31.65
20110801-1200,08,01,12,914,33.4
20110801-1300,08,01,13,183,34.2
20110801-1400,08,01,14,46,34.74
20110801-1500,08,01,15,448,35.21
20110801-1600,08,01,16,561,35.57
20110801-1700,08,01,17,364,35.55
20110801-1800,08,01,18,171,33.37
20110801-1900,08,01,19,9,31.77
20110801-2000,08,01,20,0,28.55
20110801-2100,08,01,21,0,26.53
20110801-2200,08,01,22,0,24.77
20110801-2300,08,01,23,0,22.82
20110802-0000,08,02,00,0,21.66
20110802-0100,08,02,01,0,20.95
20110802-0200,08,02,02,0,20.7
20110802-0300,08,02,03,0,19.24
20110802-0400,08,02,04,0,19.9
20110802-0500,08,02,05,0,18.89
